"title","url","date","topics"
"GOP Files Obamacare Suit","https://www.allsides.com/story/gop-files-obamacare-suit","2014-11-22","Healthcare"
"Impact of POTUS Immigration Plan","https://www.allsides.com/story/impact-potus-immigration-plan","2014-11-21","Immigration"
"Impact of POTUS Immigration Plan","https://www.allsides.com/story/impact-potus-immigration-plan-0","2014-11-21",""
"Obama Addresses Immigration","https://www.allsides.com/story/obama-addresses-immigation","2014-11-20","Immigration"
"3 Shot at Florida State University","https://www.allsides.com/story/3-shot-florida-state-university","2014-11-20","Violence in America"
"Immigration Announcement on Thursday","https://www.allsides.com/story/immigration-announcement-friday","2014-11-19","Immigration"
"Senate Defeats Keystone Pipeline Bill","https://www.allsides.com/story/senate-defeats-keystone-pipeline-bill","2014-11-19","US Senate"
"Will Republicans Avoid Shutdown?","https://www.allsides.com/story/will-republicans-avoid-shutdown","2014-11-18","Republican Party"
"Palestinian Attack on Jerusalem Synagogue","https://www.allsides.com/story/palestinian-attack-jerusalem-synagogue","2014-11-18","Israel"
"Executive Order Coming Soon?","https://www.allsides.com/story/executive-order-coming-soon","2014-11-17","White House"
"Legality of Immigration Reform","https://www.allsides.com/story/legality-immigration-reform","2014-11-17","Immigration"
"ISIS is ""Pure Evil""","https://www.allsides.com/story/isis-pure-evil","2014-11-16","Middle East"
"Second Year of Enrollments","https://www.allsides.com/story/second-year-enrollments","2014-11-15","Healthcare"
"House Approves Keystone","https://www.allsides.com/story/house-approves-keystone","2014-11-15","Environment"
"Immigration Reform Strategies","https://www.allsides.com/story/immigration-reform-strategies","2014-11-14","Immigration"
"Elizabeth Warren Gets Leadership Spot","https://www.allsides.com/story/elizabeth-warren-gets-leadership-spot","2014-11-13","US Senate"
"Congress to vote on Keystone Pipeline","https://www.allsides.com/story/congress-vote-keystone-pipeline","2014-11-13","US Congress"
"GOP Takes Alaska","https://www.allsides.com/story/gop-takes-alaska","2014-11-12","Alaska: US Senate 2014"
"Climate Change Deal Reached with China","https://www.allsides.com/story/climate-change-deal-reached-china","2014-11-12","Environment"
"Honoring America’s Veterans","https://www.allsides.com/story/honoring-americas-veterans","2014-11-11","Veterans Affairs"
"US and China Reach Technology Trade Agreement","https://www.allsides.com/story/us-and-china-make-technology-trade-agreement","2014-11-11",""
"Tech Tariff Deal with China","https://www.allsides.com/story/tech-tariff-deal-china","2014-11-11","Trade"
"Obama Endorses Net Neutrality","https://www.allsides.com/story/obama-endorses-net-neutrality","2014-11-10","Cybersecurity"
"Lame Duck Congress Begins","https://www.allsides.com/story/lame-duck-congress-begins","2014-11-10","US Congress"
"50-50 Chance of Jeb Running","https://www.allsides.com/story/50-50-chance-jeb-running","2014-11-09","Election: Presidential"
"Loretta Lynch For AG","https://www.allsides.com/story/loretta-lynch-ag","2014-11-08","White House"
"Power Lunch","https://www.allsides.com/story/power-lunch","2014-11-07","Politics"
"Search for Common Ground","https://www.allsides.com/story/search-common-ground","2014-11-06","US Congress"
"What Obama Can Do","https://www.allsides.com/story/what-obama-can-do","2014-11-06","Politics"
"New GOP Reality","https://www.allsides.com/story/new-gop-reality","2014-11-05","Elections"
"What the GOP Should Do Now","https://www.allsides.com/story/what-gop-should-do-now","2014-11-05","Elections"
"Reason for GOP Win","https://www.allsides.com/story/reason-gop-win","2014-11-05","Elections"
"Republicans Win Senate","https://www.allsides.com/story/republicans-win-senate","2014-11-04","Elections"
"Live Election 2014 Coverage","https://www.allsides.com/story/live-election-coverage","2014-11-04","Elections"
"Decision Day 2014","https://www.allsides.com/story/decision-day-2014","2014-11-04","Elections"
"Ernst Offended By Comment","https://www.allsides.com/story/ernst-offended-comment","2014-11-03","Iowa: US Senate 2014"
"Joe Biden on the Mid Terms","https://www.allsides.com/story/joe-biden-mid-terms","2014-11-03","Elections"
"Pope Francis on Evolution","https://www.allsides.com/story/pope-francis-evolution","2014-11-03",""
"Will Republicans Take The Senate?","https://www.allsides.com/story/will-republicans-take-senate","2014-11-02","Elections"
"Brown Gets Apology for Geography Lesson","https://www.allsides.com/story/brown-gets-apology-geography-lesson","2014-11-01","Elections"
"Debating Ebola Quarantine","https://www.allsides.com/story/debating-ebola-quarantine","2014-10-31","Ebola"
"Debating Ebola Quarantine Protocols","https://www.allsides.com/story/debating-ebola-quarantine-protocols","2014-10-31",""
"Accused Cop Killer Caught","https://www.allsides.com/story/accused-cop-killer-caught","2014-10-31","Violence in America"
"Nurse Breaks Quarantine","https://www.allsides.com/story/nurse-breaks-quarantine","2014-10-30","Ebola"
"Mid Term Election Hopes","https://www.allsides.com/story/mid-term-election-hopes","2014-10-30","Elections"
"Hagel Announces Quarantine","https://www.allsides.com/story/hagel-announces-quarantine","2014-10-29","Ebola"
"Obama and the Mid Term Elections","https://www.allsides.com/story/obama-and-mid-term-elections","2014-10-29","Elections"
"Confusion Over Ebola Policies","https://www.allsides.com/story/confusion-over-ebola-policies","2014-10-28","Ebola"
"One Week Until Midterm Elections","https://www.allsides.com/story/two-weeks-until-midterm-elections","2014-10-28","Elections"
"Rand Paul’s Foreign Policy","https://www.allsides.com/story/rand-pauls-foreign-policy","2014-10-27","Foreign Policy"
"Will Jeb Be President in 2016","https://www.allsides.com/story/will-jeb-be-president-2016","2014-10-27","Election: Presidential"
"The Politics of Ebola","https://www.allsides.com/story/politics-ebola","2014-10-27","Ebola"
"Ebola Quarantine Guidelines","https://www.allsides.com/story/ebola-quarantine-guidelines","2014-10-26","Ebola"
"House Hearing on Ebola","https://www.allsides.com/story/house-hearing-ebola","2014-10-25","US House"
"NY Doctor Tests Positive for Ebola","https://www.allsides.com/story/ny-doctor-tests-positive-ebola","2014-10-24","Ebola"
"Secret Service Dogs Protect White House","https://www.allsides.com/story/secret-service-dogs-protect-white-house","2014-10-23","White House"
"New Details Emerge on Ottawa Shooting","https://www.allsides.com/story/new-details-emerge-ottawa-shooting","2014-10-23","World"
"Shooter at Canadian Parliament","https://www.allsides.com/story/shooter-canadian-parliament","2014-10-22","World"
"Campaign Spending by Outside Groups","https://www.allsides.com/story/campaign-spending-outside-groups","2014-10-22","Elections"
"North Korea Releases American Hostage","https://www.allsides.com/story/north-korea-releases-american-hostage","2014-10-21","North Korea"
"Pistorius Sentenced to 5 Years","https://www.allsides.com/story/pistorius-sentenced-5-years","2014-10-21","General News"
"Obama Votes Early in Midterms","https://www.allsides.com/story/obama-votes-early-midterms","2014-10-20","White House"
"Help for the Kurds","https://www.allsides.com/story/help-kurds","2014-10-20","Middle East"
"Ebola Causes Swings in Election","https://www.allsides.com/story/ebola-causes-swings-election","2014-10-19","Elections"
"Voter ID in Texas","https://www.allsides.com/story/voter-id-texas","2014-10-18","Elections"
"Obama Chooses Ebola Czar","https://www.allsides.com/story/obama-chooses-ebola-czar","2014-10-17","Ebola"
"U.S. Nurse with Ebola to be Moved from TX","https://www.allsides.com/story/us-nurse-ebola-be-moved-tx","2014-10-16","Ebola"
"Uncovering Ebola Mistakes","https://www.allsides.com/story/uncovering-ebola-mistakes","2014-10-16","Ebola"
"Democrats Chances Fade","https://www.allsides.com/story/democrats-chances-fade","2014-10-15","Democratic Party"
"Second Health Care Worker Has Ebola","https://www.allsides.com/story/second-health-care-worker-has-ebola","2014-10-15","Ebola"
"KY Senate Debate","https://www.allsides.com/story/ky-senate-debate","2014-10-14","Elections"
"Wendy Davis Defends Ad","https://www.allsides.com/story/wendy-davis-defends-ad","2014-10-13","Politics"
"How Did the Ebola Breach Happen","https://www.allsides.com/story/how-did-ebola-breach-happen","2014-10-13","Ebola"
"2nd Ebola Patient Diagnosed","https://www.allsides.com/story/2nd-ebola-patient-diagnosed","2014-10-12","Ebola"
"Ebola Screens Begins at JFK Airport","https://www.allsides.com/story/ebola-screens-begins-jfk-airport","2014-10-11","Healthcare"
"Ebola Screening Begins at JFK AIrport","https://www.allsides.com/story/ebola-screening-begins-jfk-airport","2014-10-11",""
"Ebola Screening Begins at JFK Airport in New York","https://www.allsides.com/story/ebola-screening-begins-jfk-airport-new-york","2014-10-11",""
"2014 Nobel Peace Prize Winners","https://www.allsides.com/story/2014-nobel-peace-prize-winners","2014-10-10","World"
"SCOTUS Gaffe in NV","https://www.allsides.com/story/scotus-gaffe-nv","2014-10-09","LGBT Rights"
"Possible WH Link to Prostitution Scandal","https://www.allsides.com/story/possible-wh-link-prostitution-scandal","2014-10-09","White House"
"Gay Marriage Upheld in NV and ID","https://www.allsides.com/story/gay-marriage-upheald-nv-and-id","2014-10-08","LGBT Rights"
"Democrats Bench Obama in Debates","https://www.allsides.com/story/democrats-bench-obama-debates","2014-10-08","Elections"
"Will the GOP Take Over the Senate?","https://www.allsides.com/story/will-gop-take-over-senate","2014-10-07","Elections"
"2014 Senate Race Heats Up","https://www.allsides.com/story/2014-senate-race-heats","2014-10-07",""
"ISIS on Turkey Syria Border","https://www.allsides.com/story/isis-turkey-syria-border","2014-10-07","Middle East"
"Biden Turkey Gaff","https://www.allsides.com/story/biden-turkey-gaff","2014-10-06","White House"
"SCOTUS Rejects Gay Marriage Appeals","https://www.allsides.com/story/scotus-rejects-gay-marriage-appeals","2014-10-06","LGBT Rights"
"Supreme Court Gay Marriage Hearings","https://www.allsides.com/story/supreme-court-gay-marriage-hearings","2014-10-05","Supreme Court"
"Job Growth in September","https://www.allsides.com/story/job-growth-september","2014-10-04","Economy and Jobs"
"Are We Prepared For Ebola","https://www.allsides.com/story/are-we-prepared-ebola","2014-10-03","General News"
"100 Exposed to Ebola in Texas","https://www.allsides.com/story/100-exposed-ebola-texas","2014-10-02","World"
"Secret Service Director Resigns","https://www.allsides.com/story/secret-service-director-resigns","2014-10-02","White House"
"More Problems for Secret Service","https://www.allsides.com/story/more-problems-secret-service","2014-10-01","White House"
"First Case of Ebola Diagnosed in the US","https://www.allsides.com/story/first-case-ebola-diagnosed-us","2014-10-01","General News"
"Secret Service Head to Testify","https://www.allsides.com/story/secret-service-head-testify","2014-09-30","White House"
"Hong Kong Protests","https://www.allsides.com/story/hong-kong-protests","2014-09-29","Asia"
"Obama Says US Misjudged ISIS","https://www.allsides.com/story/obama-says-us-misjudged-isis","2014-09-29","Middle East"
"Eric Holder Reflects on Career","https://www.allsides.com/story/eric-holder-reflects-career","2014-09-28","White House"
"Ebola: World Needs to Prepare","https://www.allsides.com/story/ebola-world-needs-prepare","2014-09-27","World"
"Legacy of Eric Holder","https://www.allsides.com/story/legacy-eric-holder","2014-09-26","Justice Department"
"Attorney General, Eric Holder to Resign","https://www.allsides.com/story/attorney-general-eric-holder-resign","2014-09-25","Politics"
"Overnight in Syria","https://www.allsides.com/story/overnight-syria","2014-09-25","Middle East"
"Addressing ISIS Threat with U.N.","https://www.allsides.com/story/addressing-isis-threat-un","2014-09-24","Middle East"
"Obama Talks Climate Change at Summit","https://www.allsides.com/story/obama-talks-climate-change-summit","2014-09-24","Environment"
"Obama making his case to the UN","https://www.allsides.com/story/obama-making-his-case-un","2014-09-24","Middle East"
"Obama on ISIS: Not U.S. Fight Alone","https://www.allsides.com/story/obama-isis-not-americas-fight-alone","2014-09-23","Terrorism"
"Attack on ISIS begins","https://www.allsides.com/story/attack-isis-begins","2014-09-23","Middle East"
"Islamic State Issues Threat","https://www.allsides.com/story/islamic-state-issues-threat","2014-09-22","Middle East"
"Lois Lerner Speaks Out","https://www.allsides.com/story/lois-lerner-speaks-out","2014-09-22","Treasury"
"The Fight for Climate Change","https://www.allsides.com/story/fight-climate-change","2014-09-21","Environment"
"Intruder in the White House","https://www.allsides.com/story/intruder-white-house","2014-09-20","White House"
"What the NO vote in Scotland means","https://www.allsides.com/story/what-no-vote-scotland-means","2014-09-19","Europe"
"White House Criticized for ""Secrecy""","https://www.allsides.com/story/white-house-criticized-secrecy","2014-09-18","Media Bias"
"Scotland Votes on its Independence","https://www.allsides.com/story/scotland-votes-its-independence","2014-09-18","Elections"
"House backs Obama Syria plan","https://www.allsides.com/story/house-backs-obama-syria-plan","2014-09-18","Middle East"
"Biden: Poor Choice of Words","https://www.allsides.com/story/biden-poor-choice-words","2014-09-17","White House"
"Pentagon sees possible role for US troops","https://www.allsides.com/story/pentagon-sees-possible-role-us-troops","2014-09-17","Defense"
"Congress to Vote on Arming Syrian Rebels Against ISIS","https://www.allsides.com/story/congress-vote-arming-syrian-rebels-against-isis","2014-09-16","Terrorism"
"US Military to lead fight against Ebola","https://www.allsides.com/story/us-military-lead-fight-against-ebola","2014-09-16","General News"
"Hillary Keeps Iowa Guessing","https://www.allsides.com/story/hillary-keeps-iowa-guessing","2014-09-15","Politics"
"Arab Countries to join Airstrikes","https://www.allsides.com/story/arab-countries-join-airstrikes","2014-09-15","Middle East"
"British PM Vows Justice After Beheading","https://www.allsides.com/story/british-pm-vows-justice-after-beheading","2014-09-14","Middle East"
"Is the US at War with ISIS?","https://www.allsides.com/story/us-war-isis","2014-09-13","Middle East"
"Oscar Pistorius Found Guilty","https://www.allsides.com/story/oscar-pistorius-found-guilty","2014-09-12","Justice Department"
"Reactions to POTUS Address","https://www.allsides.com/story/reactions-potus-address","2014-09-11","Middle East"
"Hyping End of the World","https://www.allsides.com/story/hyping-end-world","2014-09-10","Media Bias"
"POTUS Address Tonight","https://www.allsides.com/story/potus-address-tonight","2014-09-10","Middle East"
"Looking To Tonight's Address","https://www.allsides.com/story/looking-tonights-address","2014-09-10",""
"Apple Unveils New Products","https://www.allsides.com/story/apples-unveils-new-products","2014-09-09","Technology"
"How to defeat ISIS","https://www.allsides.com/story/how-defeat-isis","2014-09-09","Middle East"
"Immigration Delay Blame","https://www.allsides.com/story/immigration-delay-blame","2014-09-08","Immigration"
"Obama Planning Offensive Against ISIS","https://www.allsides.com/story/obama-planning-offensive-against-isis","2014-09-08","Middle East"
"ISIS Decision To Be Made Soon","https://www.allsides.com/story/isis-decision-be-made-soon","2014-09-07","Middle East"
"Obama to Wait on Immigration","https://www.allsides.com/story/obama-wait-immigration","2014-09-06","Immigration"
"Davis Reveals Past Abortions","https://www.allsides.com/story/davis-reveals-past-abortions","2014-09-06","Abortion"
"August 2014 Jobs Report","https://www.allsides.com/story/august-2014-jobs-report","2014-09-05","Economy and Jobs"
"Ex VA Gov.,Wife Guilty of Corruption","https://www.allsides.com/story/ex-va-govwife-guilty-corruption","2014-09-04","Politics"
"Obama and Cameron call on NATO","https://www.allsides.com/story/obama-and-cameron-call-nato","2014-09-04","World"
"Glenn Beck: Hillary Will Be President","https://www.allsides.com/story/glenn-beck-hillary-will-be-president","2014-09-03","Election: Presidential"
"Obama speaks out on ISIS","https://www.allsides.com/story/obama-speaks-out-isis","2014-09-03","Middle East"
"ISIS Beheads Second US Reporter","https://www.allsides.com/story/isis-beheads-second-us-reporter","2014-09-02","Middle East"
"US Drone Strikes Somalia","https://www.allsides.com/story/us-drone-strikes-somalia","2014-09-02","World"
"Happy Labor Day 2014","https://www.allsides.com/story/happy-labor-day-2014","2014-09-01","Holidays"
"Rick Perry Deletes Tweet","https://www.allsides.com/story/rick-perry-deletes-tweet","2014-09-01","Politics"
"3 Americans in North Korea Speak","https://www.allsides.com/story/3-americans-north-korea-speak","2014-09-01","North Korea"
"Feinsteins Views on Obama","https://www.allsides.com/story/feinsteins-views-obama","2014-08-31","US Senate"
"Spiral of Silence","https://www.allsides.com/story/spiral-silence","2014-08-30","Free Speech"
"McConnell Campaign Manager Resigns","https://www.allsides.com/story/mcconnells-campaign-manager-resigns","2014-08-30","Politics"
"No Strategy Yet for Syria Attack","https://www.allsides.com/story/no-strategy-yet-syria-attack","2014-08-29","Middle East"
"Russia Invades Ukraine","https://www.allsides.com/story/russia-invades-ukraine","2014-08-28","World"
"Russian troops in Ukraine","https://www.allsides.com/story/russian-troops-ukraine","2014-08-28","World"
"Kiev Claims Russian Invasion","https://www.allsides.com/story/kiev-claims-russian-invasion","2014-08-28",""
"Expanding US Attacks on ISIS","https://www.allsides.com/story/expanding-us-attacks-isis","2014-08-28","Middle East"
"Jindal Sues Over Common Core","https://www.allsides.com/story/jindal-sues-over-common-core","2014-08-27","Education"
"American Killed Fighting For ISIS","https://www.allsides.com/story/american-killed-fighting-isis","2014-08-27","Middle East"
"American Killed Fighting For Islamic State","https://www.allsides.com/story/american-killed-fighting-islamic-state","2014-08-27",""
"Executive Actions on VA","https://www.allsides.com/story/executive-actions-va","2014-08-26","Veterans Affairs"
"US Drones Fly Over Syria","https://www.allsides.com/story/us-drones-fly-over-syria","2014-08-26","Middle East"
"ISIS: Conflicts in Syria","https://www.allsides.com/story/isis-conflicts-syria","2014-08-25","Middle East"
"GOP Calls For More Action in Iraq","https://www.allsides.com/story/gop-calls-more-action-iraq","2014-08-25","Middle East"
"Northern CA Rocked by Earthquake","https://www.allsides.com/story/northern-ca-rocked-earthquake","2014-08-24","General News"
"Birth Control Compromise for Non-Profits","https://www.allsides.com/story/birth-control-accommodation-non-profits","2014-08-23","Abortion"
"Warning from Hagel about ISIS","https://www.allsides.com/story/warning-hagel-about-isis","2014-08-22","Middle East"
"National Guard Depart From Ferguson","https://www.allsides.com/story/national-guard-depart-ferguson","2014-08-21","Violence in America"
"ISIS Demanded Ransom Before Execution","https://www.allsides.com/story/isis-demanded-ransom-execution","2014-08-21","Middle East"
"Holder Heads to Ferguson","https://www.allsides.com/story/holder-heads-ferguson","2014-08-20","Violence in America"
"ISIS Executes American Photojournalist","https://www.allsides.com/story/isis-executes-american-photojournalist","2014-08-20","Middle East"
"Police Actions in Ferguson","https://www.allsides.com/story/police-actions-ferguson","2014-08-19","Violence in America"
"What Clashes in Ferguson tell us","https://www.allsides.com/story/what-clashes-ferguson-tell-us","2014-08-19","Violence in America"
"What Cllashes In Ferguson Tell Us","https://www.allsides.com/story/what-cllashes-ferguson-tell-us","2014-08-19",""
"Reactions to Brown Autopsy","https://www.allsides.com/story/reactions-brown-autopsy","2014-08-18","Violence in America"
"MO Governor Sends National Guard","https://www.allsides.com/story/mo-governor-sends-national-guard","2014-08-18","Violence in America"
"First Night of Curfew in Ferguson","https://www.allsides.com/story/first-night-curfew-ferguson","2014-08-17","Violence in America"
"Rick Perry Indicted","https://www.allsides.com/story/rick-perry-indicted","2014-08-16","Politics"
"Protests Turn Peaceful in MO","https://www.allsides.com/story/protests-turn-peaceful-mo","2014-08-15","Violence in America"
"Obama Calls for Peace in Ferguson, MO","https://www.allsides.com/story/obama-calls-peace-ferguson-mo-0","2014-08-14","Violence in America"
"Protests and Questions in MO","https://www.allsides.com/story/protests-and-questions-mo","2014-08-14","Violence in America"
"Hillary, Barack ""Hug it Out""","https://www.allsides.com/story/hillary-barack-hug-it-out","2014-08-13","Politics"
"DOD Considers Rescue Mission","https://www.allsides.com/story/dod-considers-rescue-mission","2014-08-13","Middle East"
"Missouri Protests Shooter","https://www.allsides.com/story/missouri-protests-shooter","2014-08-12","Violence in America"
"Job Openings at 13 Year High","https://www.allsides.com/story/job-openings-13-year-high","2014-08-12","Economy and Jobs"
"Robin Williams Dead at 63","https://www.allsides.com/story/robin-williams-dead-63","2014-08-12","Culture"
"Hillary Distances From Barack","https://www.allsides.com/story/hillary-distances-barack","2014-08-11","Foreign Policy"
"Violence In Missouri","https://www.allsides.com/story/violence-missouri","2014-08-11","Violence in America"
"Hawaii Primary Upsets","https://www.allsides.com/story/hawaii-primary-upsets","2014-08-10","Elections"
"Did Iraq Airstrikes Help","https://www.allsides.com/story/did-iraq-airstrikes-help","2014-08-09","Middle East"
"US Aircraft Strike in Iraq","https://www.allsides.com/story/us-aircraft-strike-iraq","2014-08-08","Middle East"
"Obama Weighs Support for Iraqi Airstrikes","https://www.allsides.com/story/obama-weighs-support-iraqi-airstrikes","2014-08-07","Middle East"
"Russia Imposes Trade Sanctions","https://www.allsides.com/story/russia-imposes-trade-sanctions","2014-08-07","World"
"Ceasefire holds ahead of talks","https://www.allsides.com/story/ceasefire-holds-ahead-talks","2014-08-06","Middle East"
"U.S. General Killed in Afghan Attack","https://www.allsides.com/story/us-general-killed-afghan-attack","2014-08-05","Defense"
"Ground Troops Out of Gaza","https://www.allsides.com/story/ground-troops-out-gaza","2014-08-05","Middle East"
"Abortion Clinic Law","https://www.allsides.com/story/abortion-clinic-law","2014-08-04",""
"Another Ceasefire Ends","https://www.allsides.com/story/another-ceasefire-ends","2014-08-04","Middle East"
"Ebola Patient in US","https://www.allsides.com/story/ebola-patient-us","2014-08-03","Science and Nature"
"""Do-Little"" Congress on Break","https://www.allsides.com/story/do-little-congress-break","2014-08-02","US Congress"
"Recent 9/11 Torture Comments","https://www.allsides.com/story/recent-911-torture-comments","2014-08-02","US Military"
"July 2014 Jobs Report","https://www.allsides.com/story/july-2014-jobs-report","2014-08-01","Economy and Jobs"
"House GOP Works on Border Bill","https://www.allsides.com/story/house-gop-works-boarder-bill","2014-08-01","Immigration"
"Kerry Criticized Over Gaza","https://www.allsides.com/story/kerry-criticized-over-gaza","2014-08-01","Middle East"
"CIA Goes Into Senate Computers","https://www.allsides.com/story/cia-goes-senate-computers","2014-07-31","CIA"
"Border Bill Dies in House","https://www.allsides.com/story/boarder-security-bill-dies-house","2014-07-31","Immigration"
"House Votes to Sue Obama","https://www.allsides.com/story/house-votes-sue-obama","2014-07-31","US House"
"House Passes VA Reform Bill","https://www.allsides.com/story/house-passes-va-reform-bill","2014-07-30","US House"
"Opposing Views on Impeachment","https://www.allsides.com/story/opposing-views-impeachment","2014-07-30","White House"
"E.U., U.S. Sanction Russia","https://www.allsides.com/story/eu-us-sanction-russia","2014-07-29","World"
"Russia Allegedly Violates Treaty","https://www.allsides.com/story/russia-allegedly-violates-treaty","2014-07-29","World"
"GOP Could Reclaim Senate","https://www.allsides.com/story/gop-could-reclaim-senate","2014-07-28","US Senate"
"Fighting Resumes In Gaza","https://www.allsides.com/story/fighting-resumes-gaza","2014-07-28","Middle East"
"24 Hour Cease-Fire","https://www.allsides.com/story/24-hour-cease-fire","2014-07-27","Israel"
"Refugee Program Possible","https://www.allsides.com/story/refugee-program-possible","2014-07-26","Immigration"
"Moving Towards Impeachment","https://www.allsides.com/story/moving-towards-impeachments","2014-07-25","White House"
"Israel Rejects Cease-fire","https://www.allsides.com/story/israel-rejects-cease-fire","2014-07-25","Middle East"
"Response to Israel-Gaza Conflict","https://www.allsides.com/story/response-israel-gaza-conflict","2014-07-24","Middle East"
"Courts Disagree on Healthcare Law","https://www.allsides.com/story/courts-disagree-healthcare-law","2014-07-22","Healthcare"
"Supreme Court Limits Cell Phone Searches","https://www.allsides.com/story/supreme-court-limits-cell-phone-searches","2014-06-26",""
"U.S. Lack of Response to Iraq","https://www.allsides.com/story/us-lack-response-iraq","2014-06-12","World"
"Political Polarization Increasing","https://www.allsides.com/story/political-polarization-increasing","2014-06-12","Polarization"
"World Cup Frustrations Rise","https://www.allsides.com/story/world-cup-frustrations-rise","2014-06-12","World"
"Kurdish Troops Make a Move","https://www.allsides.com/story/kurdish-troops-make-move","2014-06-12","Middle East"
"Hillary Clinton Interview & Book","https://www.allsides.com/story/hillary-clinton-interview-book","2014-06-11","Election: Presidential"
"Why Cantor Lost","https://www.allsides.com/story/why-cantor-lost","2014-06-11","Elections"
"Cantor Upset in Primary","https://www.allsides.com/story/cantor-upset-primary","2014-06-10","Elections"
"Teacher Tenure Ruled Unconstitutional","https://www.allsides.com/story/teacher-tenure-ruled-unconstitutional","2014-06-10","Education"
"US Troops Killed by Friendly Fire","https://www.allsides.com/story/us-troops-killed-friendly-fire","2014-06-10","US Military"
"Audit Report of VA Hospitals","https://www.allsides.com/story/audit-report-va-hospitals","2014-06-09","Veterans Affairs"
"Obama Seeks to Ease Student Debt","https://www.allsides.com/story/obama-seeks-ease-student-debt","2014-06-08","White House"
"Wisconsin Marriage Ban Overturned","https://www.allsides.com/story/wisconsin-marriage-ban-overturned","2014-06-07","LGBT Rights"
"D-Day 70th Anniversary","https://www.allsides.com/story/d-day-70th-anniversary","2014-06-06","US Military"
"Senators Briefed on Bergdahl Release","https://www.allsides.com/story/senators-briefed-bergdahl-release","2014-06-05",""
"Mississippi Senate Primary Run-off","https://www.allsides.com/story/mississippi-senate-primary-run","2014-06-04","Elections"
"Video of Bergdahl’s Release","https://www.allsides.com/story/video-bergdahl%E2%80%99s-release","2014-06-04","US Military"
"Army May Pursue Desertion Charges","https://www.allsides.com/story/army-may-pursue-desertion-charges","2014-06-03","US Military"
"Hero or Deserter","https://www.allsides.com/story/hero-or-deserter","2014-06-02","US Military"
"New Emissions Caps","https://www.allsides.com/story/new-emissions-caps","2014-06-02","Environment"
"Soldier Released After 5 Years","https://www.allsides.com/story/soldier-released-after-5-years","2014-06-01","US Military"
"Kerry No Longer Testifying on Benghazi","https://www.allsides.com/story/kerry-no-longer-testifying-benghazi","2014-05-31","White House"
"Shinseki Apologizes","https://www.allsides.com/story/shinseki-apologizes","2014-05-30","Veterans Affairs"
"Coup in Thailand","https://www.allsides.com/story/coup-thailand","2014-05-22","Asia"
"Obama Meets On VA","https://www.allsides.com/story/obama-meets-va","2014-05-21","Veterans Affairs"
"Primary Election Results","https://www.allsides.com/story/primary-election-results","2014-05-21","Elections"
"Primary Super Tuesday 2014","https://www.allsides.com/story/primary-super-tuesday-2014","2014-05-20","Elections"
"Thai Army Declares Martial Law","https://www.allsides.com/story/thai-army-declares-martial-law","2014-05-20","Asia"
"GOP Head Into Midterms","https://www.allsides.com/story/gop-head-midterms","2014-05-19","Republican Party"
"US charges China with Cyberspying","https://www.allsides.com/story/us-charges-china-cyberspying","2014-05-19","Cybersecurity"
"Castro Tapped for HUD","https://www.allsides.com/story/castro-tapped-hud","2014-05-18","White House"
"Veteran's Affairs Scandal","https://www.allsides.com/story/veterans-affairs-scandal","2014-05-17","Veterans Affairs"
"India has a new Prime Minister","https://www.allsides.com/story/india-has-new-prime-minister","2014-05-16","World"
"Hillary and 2016","https://www.allsides.com/story/hillary-and-2016","2014-05-15","Election: Presidential"
"VA Secretary Shinseki Testifies","https://www.allsides.com/story/va-secretary-shinseki-testifies","2014-05-15","Veterans Affairs"
"Pushing for Highway Spending","https://www.allsides.com/story/pushing-highway-spending","2014-05-14","White House"
"Idaho Gay Marriage Ban Struck Down","https://www.allsides.com/story/idaho-gay-marriage-ban-struck-down","2014-05-14","LGBT Rights"
"Turkey Coal Mine Explosion","https://www.allsides.com/story/turkey-coal-mine-explosion","2014-05-14","World"
"Progressive Bloggers Support Obama","https://www.allsides.com/story/bloggers-support-obama","2014-05-13","Media Bias"
"Energy-Efficiency Bill Fails","https://www.allsides.com/story/energy-efficiency-bill-fails","2014-05-13","Energy"
"Rove Says Hillary May Have Brain Damage","https://www.allsides.com/story/rove-says-hillary-may-have-brain-damage","2014-05-13","Politics"
"Secret Service Told to Watch Aide","https://www.allsides.com/story/secret-service-told-watch-aide","2014-05-12","White House"
"Update on Nigerian Kidnappings","https://www.allsides.com/story/update-nigerian-kidnappings","2014-05-12","World"
"Search for Missing Nigerian Girls","https://www.allsides.com/story/search-missing-nigerian-girls","2014-05-11","World"
"Benghazi Committee: Win or Lose","https://www.allsides.com/story/benghazi-committee-win-or-lose","2014-05-10","World"
"Questioning US Policy toward Nigeria","https://www.allsides.com/story/questioning-us-policy-toward-nigeria","2014-05-09","World"
"Schools Cannot Shut Out Undocumented Kids","https://www.allsides.com/story/schools-cant-shut-out-undocumented-kids","2014-05-08","Immigration"
"Lois Lerner Held in Contempt","https://www.allsides.com/story/lois-lerner-held-contempt","2014-05-08","Treasury"
"Early Primary Results","https://www.allsides.com/story/early-primary-results","2014-05-07","Elections"
"Benghazi Select Committee","https://www.allsides.com/story/benghazi-select-committee","2014-05-07","US House"
"Monica Lewinsky Speaks Out","https://www.allsides.com/story/monica-lewinsky-speaks-out","2014-05-06","Politics"
"2014 Primaries","https://www.allsides.com/story/2014-primaries","2014-05-06","Elections"
